epoch,accuracy,loss,val_accuracy,val_loss
75,0.774404764175415,0.6039904952049255,0.7357142567634583,0.6949939727783203
76,0.7830356955528259,0.5800526738166809,0.7511904835700989,0.6370164155960083
77,0.7877976298332214,0.5697152614593506,0.7297618985176086,0.7083494663238525
78,0.7815476059913635,0.593675971031189,0.7714285850524902,0.5981643795967102
79,0.7803571224212646,0.5733829140663147,0.7535714507102966,0.6580326557159424
80,0.7982142567634583,0.5467217564582825,0.7595238089561462,0.6721279621124268
81,0.7973214387893677,0.5579054951667786,0.761904776096344,0.594123899936676
82,0.7857142686843872,0.5652133226394653,0.7392857074737549,0.6766678094863892
83,0.7910714149475098,0.5489249229431152,0.776190459728241,0.6124601364135742
84,0.8023809790611267,0.530961811542511,0.7821428775787354,0.5756638646125793
85,0.7964285612106323,0.531778872013092,0.7630952596664429,0.6538722515106201
86,0.8026785850524902,0.523077130317688,0.7654761672019958,0.6338077187538147
87,0.7982142567634583,0.5381637811660767,0.7642857432365417,0.6324738264083862
88,0.7904762029647827,0.5571247935295105,0.7690476179122925,0.6301754117012024
89,0.8068452477455139,0.5201624035835266,0.7583333253860474,0.6374690532684326
90,0.8083333373069763,0.5233259201049805,0.8107143044471741,0.5473793148994446
91,0.8068452477455139,0.5171288251876831,0.7928571701049805,0.5579967498779297
92,0.8107143044471741,0.5116139650344849,0.7726190686225891,0.5761250257492065
93,0.8053571581840515,0.5051336884498596,0.7857142686843872,0.5519862771034241
94,0.8116071224212646,0.5053881406784058,0.7928571701049805,0.5404127240180969
95,0.8145833611488342,0.5006134510040283,0.7785714268684387,0.5654239654541016
96,0.8136904835700989,0.5041968822479248,0.7535714507102966,0.6785458326339722
97,0.8122023940086365,0.4870782792568207,0.773809552192688,0.5982768535614014
98,0.8086309432983398,0.5273947715759277,0.8071428537368774,0.5500805974006653
99,0.8226190209388733,0.4748131036758423,0.7857142686843872,0.5816603899002075
100,0.8252975940704346,0.4524485766887665,0.788095235824585,0.5698071718215942
101,0.817559540271759,0.4872600734233856,0.7964285612106323,0.5616495609283447
102,0.8142856955528259,0.48083198070526123,0.7845237851142883,0.5657773613929749
103,0.8220238089561462,0.4754028022289276,0.7773809432983398,0.5568941235542297
104,0.8217262029647827,0.46450379490852356,0.7678571343421936,0.5940127968788147
105,0.8267857432365417,0.4651073217391968,0.800000011920929,0.5468086004257202
106,0.824404776096344,0.4735013246536255,0.7630952596664429,0.5886736512184143
107,0.8276785612106323,0.4750097393989563,0.8166666626930237,0.5087503790855408
108,0.8339285850524902,0.45267948508262634,0.8226190209388733,0.5051230192184448
109,0.8285714387893677,0.4720345139503479,0.8261904716491699,0.47572216391563416
110,0.8238095045089722,0.46680954098701477,0.7845237851142883,0.5805604457855225
111,0.824999988079071,0.44920703768730164,0.788095235824585,0.5551980137825012
112,0.836309552192688,0.44593435525894165,0.7869047522544861,0.5633087754249573
113,0.8377976417541504,0.43880051374435425,0.7857142686843872,0.566539466381073
114,0.84375,0.4235398769378662,0.8154761791229248,0.5503801107406616
115,0.8372023701667786,0.447018563747406,0.848809540271759,0.4062770903110504
116,0.8321428298950195,0.4379388689994812,0.8107143044471741,0.5266231298446655
117,0.8449404835700989,0.4162411391735077,0.7857142686843872,0.5706403255462646
118,0.8482142686843872,0.4091327488422394,0.8083333373069763,0.49704909324645996
119,0.8508928418159485,0.4191187620162964,0.761904776096344,0.6876893639564514
120,0.8410714268684387,0.4226391017436981,0.8214285969734192,0.4664918780326843
121,0.8360118865966797,0.44498926401138306,0.8095238208770752,0.4713723659515381
122,0.8428571224212646,0.4191769063472748,0.8083333373069763,0.46988263726234436
123,0.836904764175415,0.43795841932296753,0.811904788017273,0.5091267228126526
124,0.8434523940086365,0.415671169757843,0.8321428298950195,0.4595235586166382
125,0.8497023582458496,0.40740537643432617,0.8095238208770752,0.4801831543445587
126,0.8440476059913635,0.409104585647583,0.8238095045089722,0.4789566993713379
127,0.8407738208770752,0.419395387172699,0.8214285969734192,0.4821723997592926
128,0.8523809313774109,0.4043194651603699,0.836904764175415,0.4625934660434723
129,0.8550595045089722,0.393003910779953,0.8011904954910278,0.5182716846466064
130,0.8568452596664429,0.38778090476989746,0.8214285969734192,0.4552561342716217
131,0.8538690209388733,0.40145209431648254,0.824999988079071,0.4974493384361267
132,0.8464285731315613,0.42394599318504333,0.8142856955528259,0.4855114221572876
133,0.8577380776405334,0.3941749930381775,0.8202381134033203,0.460245817899704
134,0.8547618985176086,0.39368143677711487,0.8464285731315613,0.4010373055934906
135,0.8553571701049805,0.3946332633495331,0.8095238208770752,0.5209189057350159
136,0.8568452596664429,0.38469812273979187,0.8035714030265808,0.5198550224304199
137,0.855654776096344,0.4051753878593445,0.8416666388511658,0.4206831455230713
138,0.8616071343421936,0.3829372227191925,0.8297619223594666,0.44535741209983826
139,0.8580357432365417,0.36999136209487915,0.8440476059913635,0.4239441752433777
140,0.855654776096344,0.3777203857898712,0.8142856955528259,0.5000451803207397
141,0.8627976179122925,0.3774223029613495,0.8142856955528259,0.520845890045166
142,0.8592261672019958,0.3711816668510437,0.8142856955528259,0.46908482909202576
143,0.8592261672019958,0.3691842555999756,0.8583333492279053,0.3786485493183136
144,0.8705357313156128,0.3572157323360443,0.7964285612106323,0.5501399636268616
145,0.8654761910438538,0.3710750639438629,0.8666666746139526,0.3898828327655792
146,0.8761904835700989,0.336698979139328,0.8476190567016602,0.4059392213821411
147,0.8583333492279053,0.4026985466480255,0.836904764175415,0.466915100812912
148,0.8645833134651184,0.3615724742412567,0.848809540271759,0.43521782755851746
149,0.8592261672019958,0.3707158863544464,0.8440476059913635,0.408341646194458
150,0.8702380657196045,0.3525930643081665,0.8285714387893677,0.4919702708721161
151,0.8678571581840515,0.3595181703567505,0.8214285969734192,0.4890632629394531
152,0.863095223903656,0.35215720534324646,0.8273809552192688,0.45984113216400146
153,0.8613095283508301,0.36757367849349976,0.8404762148857117,0.4680612087249756
154,0.8770833611488342,0.3414827287197113,0.8107143044471741,0.5158373713493347
155,0.8583333492279053,0.36725232005119324,0.8428571224212646,0.4196847379207611
156,0.8735119104385376,0.3524221181869507,0.8500000238418579,0.41870152950286865
157,0.8711309432983398,0.3523690402507782,0.8654761910438538,0.36096882820129395
158,0.8821428418159485,0.33650925755500793,0.836904764175415,0.43552666902542114
159,0.8788690567016602,0.3322111964225769,0.8261904716491699,0.4364536702632904
160,0.874404788017273,0.3487136960029602,0.8547618985176086,0.3887271285057068
161,0.8741071224212646,0.3309841454029083,0.8321428298950195,0.4271656274795532
162,0.8717262148857117,0.3485938608646393,0.8464285731315613,0.3871822655200958
163,0.868154764175415,0.35488736629486084,0.8071428537368774,0.49255868792533875
164,0.8619047403335571,0.3525492250919342,0.8345237970352173,0.4520440697669983
165,0.8854166865348816,0.3350670635700226,0.848809540271759,0.4141731858253479
166,0.8678571581840515,0.34710410237312317,0.851190447807312,0.40307480096817017
167,0.8747023940086365,0.32551395893096924,0.8500000238418579,0.3736620545387268
168,0.8872023820877075,0.3077077567577362,0.824999988079071,0.4589149057865143
169,0.8886904716491699,0.31501489877700806,0.8464285731315613,0.44209223985671997
170,0.8776785731315613,0.3426637053489685,0.7773809432983398,0.574069082736969
171,0.875595211982727,0.3369525074958801,0.8345237970352173,0.4186284840106964
172,0.881845235824585,0.32148832082748413,0.8642857074737549,0.37701156735420227
173,0.8904761672019958,0.31836220622062683,0.8595238327980042,0.4094983637332916
174,0.8738095164299011,0.3411825895309448,0.863095223903656,0.34434956312179565
175,0.8747023940086365,0.3186904191970825,0.8428571224212646,0.4066358804702759
176,0.8747023940086365,0.33393019437789917,0.851190447807312,0.39043641090393066
177,0.8839285969734192,0.31822770833969116,0.8642857074737549,0.3707580268383026
178,0.8851190209388733,0.3172155022621155,0.8523809313774109,0.4031757414340973
179,0.8842262029647827,0.3104114234447479,0.8654761910438538,0.3909001052379608
180,0.8842262029647827,0.30825671553611755,0.8726190328598022,0.333676815032959
181,0.8872023820877075,0.312764048576355,0.8559523820877075,0.4166027009487152
182,0.8883928656578064,0.3055250942707062,0.8416666388511658,0.4512043595314026
183,0.8758928775787354,0.32727542519569397,0.8666666746139526,0.377107709646225
184,0.8854166865348816,0.3045884072780609,0.8738095164299011,0.34967830777168274
185,0.8833333253860474,0.32100731134414673,0.851190447807312,0.42214229702949524
186,0.8809523582458496,0.3159264028072357,0.8821428418159485,0.33319851756095886
187,0.8883928656578064,0.2992679178714752,0.8738095164299011,0.3752562701702118
188,0.9044643044471741,0.26870647072792053,0.8916666507720947,0.3106049597263336
189,0.8958333134651184,0.29453638195991516,0.863095223903656,0.39902463555336
190,0.8931547403335571,0.2940931022167206,0.8583333492279053,0.4123390316963196
191,0.8916666507720947,0.28051134943962097,0.8607142567634583,0.39507657289505005
192,0.8845238089561462,0.31661802530288696,0.8654761910438538,0.3956161141395569
193,0.8863095045089722,0.3072798252105713,0.8666666746139526,0.3362768888473511
194,0.8925595283508301,0.29888612031936646,0.863095223903656,0.3800070285797119
195,0.8931547403335571,0.2893226444721222,0.8940476179122925,0.30316659808158875
196,0.8901785612106323,0.29236674308776855,0.8690476417541504,0.4031124413013458
197,0.8916666507720947,0.3010098338127136,0.8619047403335571,0.38206228613853455
198,0.9017857313156128,0.27123770117759705,0.8547618985176086,0.378788024187088
199,0.8961309790611267,0.2850149869918823,0.8547618985176086,0.3890781104564667
200,0.9047619104385376,0.268216997385025,0.8571428656578064,0.3913556635379791
201,0.8907738327980042,0.2924995720386505,0.8571428656578064,0.3654354512691498
202,0.8913690447807312,0.2921968102455139,0.8690476417541504,0.35054445266723633
203,0.8958333134651184,0.2712928354740143,0.8714285492897034,0.34498193860054016
204,0.8919642567634583,0.29709339141845703,0.8702380657196045,0.3959456980228424
205,0.8991071581840515,0.27435728907585144,0.8476190567016602,0.4307713508605957
206,0.8934524059295654,0.29251429438591003,0.8535714149475098,0.390499472618103
207,0.8931547403335571,0.2774069309234619,0.8595238327980042,0.4009709656238556
208,0.8970237970352173,0.29134276509284973,0.8785714507102966,0.3266931474208832
209,0.8892857432365417,0.2820297181606293,0.8702380657196045,0.3484327495098114
210,0.8991071581840515,0.27218496799468994,0.875,0.3841322064399719
211,0.9002976417541504,0.27440840005874634,0.8583333492279053,0.38883745670318604
212,0.8931547403335571,0.28080323338508606,0.8607142567634583,0.3731860816478729
213,0.8866071701049805,0.30122867226600647,0.886904776096344,0.336217999458313
214,0.8979166746139526,0.28503406047821045,0.848809540271759,0.40816161036491394
215,0.8940476179122925,0.2838536500930786,0.8392857313156128,0.382240891456604
216,0.8997023701667786,0.27806660532951355,0.8785714507102966,0.3487134277820587
217,0.9095237851142883,0.24456438422203064,0.8857142925262451,0.3132874667644501
218,0.8949404954910278,0.2755420207977295,0.8738095164299011,0.3194819390773773
219,0.9053571224212646,0.24673163890838623,0.8738095164299011,0.34023788571357727
220,0.8946428298950195,0.26711663603782654,0.8952381014823914,0.3023211658000946
221,0.9104166626930237,0.2562539875507355,0.863095223903656,0.38593700528144836
222,0.9035714268684387,0.2539534866809845,0.8785714507102966,0.3123035728931427
223,0.9095237851142883,0.2433883547782898,0.851190447807312,0.4358598291873932
224,0.8999999761581421,0.2682199776172638,0.8809523582458496,0.3384753167629242
225,0.9080356955528259,0.2546587884426117,0.8821428418159485,0.30591097474098206
226,0.9092261791229248,0.25982508063316345,0.8821428418159485,0.32301998138427734
227,0.9059523940086365,0.25798413157463074,0.8785714507102966,0.33347785472869873
228,0.9092261791229248,0.25769850611686707,0.8797619342803955,0.34244075417518616
229,0.9032738208770752,0.2568400204181671,0.8845238089561462,0.3478468358516693
230,0.901190459728241,0.27067697048187256,0.8690476417541504,0.37019652128219604
231,0.9098214507102966,0.23284755647182465,0.8619047403335571,0.3411587178707123
232,0.9083333611488342,0.25299790501594543,0.8583333492279053,0.3914183974266052
233,0.9035714268684387,0.25638747215270996,0.8857142925262451,0.3248133361339569
234,0.8949404954910278,0.27444154024124146,0.886904776096344,0.30792850255966187
235,0.8985118865966797,0.27504321932792664,0.8678571581840515,0.3733064532279968
236,0.8999999761581421,0.2652885913848877,0.8654761910438538,0.35251137614250183
237,0.8979166746139526,0.27702954411506653,0.8916666507720947,0.28842177987098694
238,0.9104166626930237,0.24298040568828583,0.8726190328598022,0.34447792172431946
239,0.9086309671401978,0.2462271898984909,0.9023809432983398,0.29247936606407166
240,0.9139881134033203,0.2358255237340927,0.8809523582458496,0.3229016661643982
241,0.9077380895614624,0.2559477984905243,0.9047619104385376,0.26336559653282166
242,0.9050595164299011,0.25284746289253235,0.8845238089561462,0.30803778767585754
243,0.9110119342803955,0.2402334064245224,0.8761904835700989,0.3431457281112671
244,0.905654788017273,0.25017502903938293,0.875,0.358847439289093
245,0.899404764175415,0.27891457080841064,0.8726190328598022,0.3575924336910248
246,0.9029762148857117,0.26080211997032166,0.9023809432983398,0.2938394844532013
247,0.918749988079071,0.22951994836330414,0.8904761672019958,0.29857152700424194
248,0.918154776096344,0.22022445499897003,0.8916666507720947,0.29148298501968384
249,0.9172618985176086,0.2368706911802292,0.8273809552192688,0.4691665768623352
250,0.9110119342803955,0.24743297696113586,0.8678571581840515,0.34380489587783813
251,0.9029762148857117,0.27052685618400574,0.8999999761581421,0.28004559874534607
252,0.9205357432365417,0.21978561580181122,0.8821428418159485,0.3081822991371155
253,0.9163690209388733,0.22157923877239227,0.8892857432365417,0.30727341771125793
254,0.9101190567016602,0.24777445197105408,0.898809552192688,0.30557411909103394
255,0.9190475940704346,0.2259175181388855,0.8785714507102966,0.36337733268737793
256,0.9044643044471741,0.25171419978141785,0.8892857432365417,0.3079681396484375
257,0.9092261791229248,0.23322005569934845,0.8797619342803955,0.2956002652645111
258,0.9148809313774109,0.23846544325351715,0.8797619342803955,0.35481998324394226
259,0.9041666388511658,0.24414408206939697,0.8892857432365417,0.3230176568031311
260,0.9154762029647827,0.2305368185043335,0.9035714268684387,0.26261207461357117
261,0.913095235824585,0.2417202740907669,0.8892857432365417,0.31036099791526794
262,0.9157738089561462,0.22536708414554596,0.9023809432983398,0.27693113684654236
263,0.9110119342803955,0.2345324009656906,0.8809523582458496,0.3080122172832489
264,0.9122023582458496,0.2312302142381668,0.8940476179122925,0.28971466422080994
265,0.9175595045089722,0.22475634515285492,0.8928571343421936,0.2757578492164612
266,0.913690447807312,0.23269738256931305,0.875,0.35979151725769043
267,0.9089285731315613,0.25491559505462646,0.8738095164299011,0.33062657713890076
268,0.9154762029647827,0.22553470730781555,0.8892857432365417,0.2865186035633087
269,0.925000011920929,0.19566555321216583,0.8845238089561462,0.30673983693122864
270,0.9053571224212646,0.2613461911678314,0.8785714507102966,0.36689314246177673
271,0.90625,0.2548348903656006,0.8690476417541504,0.3724474310874939
272,0.9127976298332214,0.23476164042949677,0.8690476417541504,0.32802051305770874
273,0.911309540271759,0.24371185898780823,0.8976190686225891,0.3101845979690552
274,0.9247024059295654,0.21546456217765808,0.8999999761581421,0.25427210330963135
275,0.913095235824585,0.23452457785606384,0.8928571343421936,0.3142074942588806
276,0.918749988079071,0.22436636686325073,0.886904776096344,0.30876055359840393
277,0.9252976179122925,0.20886275172233582,0.8964285850524902,0.27198684215545654
278,0.9125000238418579,0.23755811154842377,0.898809552192688,0.27899929881095886
279,0.9163690209388733,0.22542332112789154,0.8892857432365417,0.32330766320228577
280,0.9244047403335571,0.20809206366539001,0.8857142925262451,0.331030011177063
281,0.9169642925262451,0.22797441482543945,0.886904776096344,0.3301650583744049
282,0.9297618865966797,0.2015916258096695,0.8892857432365417,0.28202614188194275
283,0.9160714149475098,0.23935668170452118,0.9035714268684387,0.24273540079593658
284,0.9148809313774109,0.21897928416728973,0.8916666507720947,0.3008621037006378
285,0.9178571701049805,0.2277105450630188,0.8976190686225891,0.3034953474998474
286,0.9235119223594666,0.22175432741641998,0.8940476179122925,0.32753968238830566
287,0.9238095283508301,0.2076626569032669,0.8976190686225891,0.298541396856308
288,0.9288690686225891,0.19315147399902344,0.898809552192688,0.28388911485671997
289,0.930059552192688,0.20304588973522186,0.8761904835700989,0.35465046763420105
290,0.9244047403335571,0.20881830155849457,0.8892857432365417,0.29930734634399414
291,0.9202380776405334,0.2126065343618393,0.8714285492897034,0.3344906270503998
292,0.9220238327980042,0.21134808659553528,0.8964285850524902,0.3177568018436432
293,0.9175595045089722,0.22454455494880676,0.8916666507720947,0.27924731373786926
294,0.9208333492279053,0.21440067887306213,0.8964285850524902,0.28596991300582886
295,0.930059552192688,0.2018352895975113,0.9142857193946838,0.268821120262146
296,0.9142857193946838,0.22901757061481476,0.8833333253860474,0.3282877504825592
297,0.9261904954910278,0.19790253043174744,0.9261904954910278,0.22044329345226288
298,0.9312499761581421,0.1902543008327484,0.9095237851142883,0.28395208716392517
299,0.9267857074737549,0.20917345583438873,0.901190459728241,0.3025631010532379
